ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2008-09-12,7.61381210749075,7.584357344946653,8.829090764744326,7.61381210749075,7.61381210749075,0.5930012011828845,0.5930012011828845,0.5930012011828845,-0.06957566836865914,-0.06957566836865914,-0.06957566836865914,0.6625768695515436,0.6625768695515436,0.6625768695515436,0.0,0.0,0.0,8.206813308673635
2008-09-13,7.6122630561937035,7.390359912424719,8.616548214786297,7.6122630561937035,7.6122630561937035,0.3710410145798196,0.3710410145798196,0.3710410145798196,-0.31171141804576774,-0.31171141804576774,-0.31171141804576774,0.6827524326255874,0.6827524326255874,0.6827524326255874,0.0,0.0,0.0,7.983304070773523
2008-09-14,7.610714004896657,7.75628789705754,8.968699303430789,7.610714004896657,7.610714004896657,0.7461318692335799,0.7461318692335799,0.7461318692335799,0.04827707540541835,0.04827707540541835,0.04827707540541835,0.6978547938281615,0.6978547938281615,0.6978547938281615,0.0,0.0,0.0,8.356845874130236
2008-09-15,7.609164953599609,7.983078463768583,9.321405083293994,7.609164953599609,7.609164953599609,1.060115066504076,1.060115066504076,1.060115066504076,0.3522944961898712,0.3522944961898712,0.3522944961898712,0.7078205703142048,0.7078205703142048,0.7078205703142048,0.0,0.0,0.0,8.669280020103685
2008-09-16,7.6076159023025625,7.834643513807545,9.102464929752195,7.6076159023025625,7.6076159023025625,0.8323326378497584,0.8323326378497584,0.8323326378497584,0.11963777333006155,0.11963777333006155,0.11963777333006155,0.7126948645196968,0.7126948645196968,0.7126948645196968,0.0,0.0,0.0,8.43994854015232
2008-09-17,7.606066851005516,7.615621139851327,8.81714057979406,7.606066851005516,7.606066851005516,0.6459528727962316,0.6459528727962316,0.6459528727962316,-0.06667699089674396,-0.06667699089674396,-0.06667699089674396,0.7126298636929754,0.7126298636929754,0.7126298636929754,0.0,0.0,0.0,8.252019723801748
2008-09-18,7.604517799708468,7.6278968441928034,8.866450269422572,7.604517799708468,7.604517799708468,0.6356354006302559,0.6356354006302559,0.6356354006302559,-0.07224526761440293,-0.07224526761440293,-0.07224526761440293,0.7078806682446589,0.7078806682446589,0.7078806682446589,0.0,0.0,0.0,8.240153200338725
2008-09-19,7.6029687484114215,7.633006687069545,8.867622946440841,7.6029687484114215,7.6029687484114215,0.629222787900382,0.629222787900382,0.629222787900382,-0.06957566836877681,-0.06957566836877681,-0.06957566836877681,0.6987984562691589,0.6987984562691589,0.6987984562691589,0.0,0.0,0.0,8.232191536311804
2008-09-20,7.601419697114375,7.369279066861879,8.568534279477024,7.601419697114375,7.601419697114375,0.3741097470748588,0.3741097470748588,0.3741097470748588,-0.3117114180454852,-0.3117114180454852,-0.3117114180454852,0.6858211651203439,0.6858211651203439,0.6858211651203439,0.0,0.0,0.0,7.975529444189234
2008-09-21,7.599870645817328,7.706199064204729,8.90963989353256,7.599870645817328,7.599870645817328,0.7177390150119118,0.7177390150119118,0.7177390150119118,0.04827707540599711,0.04827707540599711,0.04827707540599711,0.6694619396059146,0.6694619396059146,0.6694619396059146,0.0,0.0,0.0,8.31760966082924
2008-09-22,7.598321594520281,7.963623849399046,9.226882700728664,7.598321594520281,7.598321594520281,1.0025901544303946,1.0025901544303946,1.0025901544303946,0.35229449618999076,0.35229449618999076,0.35229449618999076,0.6502956582404039,0.6502956582404039,0.6502956582404039,0.0,0.0,0.0,8.600911748950676
2008-09-23,7.596772543223235,7.737734544250653,8.979093969941365,7.596772543223235,7.596772543223235,0.7485816756225979,0.7485816756225979,0.7485816756225979,0.11963777333046491,0.11963777333046491,0.11963777333046491,0.6289439022921329,0.6289439022921329,0.6289439022921329,0.0,0.0,0.0,8.345354218845833
2008-09-24,7.595223491926187,7.536785587005365,8.783243059691868,7.595223491926187,7.595223491926187,0.5393817846589505,0.5393817846589505,0.5393817846589505,-0.06667699089672524,-0.06667699089672524,-0.06667699089672524,0.6060587755556758,0.6060587755556758,0.6060587755556758,0.0,0.0,0.0,8.134605276585138
2008-09-25,7.59367444062914,7.486061347945573,8.747788396877262,7.59367444062914,7.59367444062914,0.5100607470112091,0.5100607470112091,0.5100607470112091,-0.07224526761428476,-0.07224526761428476,-0.07224526761428476,0.5823060146254939,0.5823060146254939,0.5823060146254939,0.0,0.0,0.0,8.10373518764035
2008-09-26,7.592125389332094,7.4292243009028835,8.720899945756557,7.592125389332094,7.592125389332094,0.48877218065942857,0.48877218065942857,0.48877218065942857,-0.06957566836903194,-0.06957566836903194,-0.06957566836903194,0.5583478490284606,0.5583478490284606,0.5583478490284606,0.0,0.0,0.0,8.080897569991523
2008-09-27,7.5905763380350475,7.169270393560174,8.433170371557436,7.5905763380350475,7.5905763380350475,0.22311465926160268,0.22311465926160268,0.22311465926160268,-0.3117114180456147,-0.3117114180456147,-0.3117114180456147,0.5348260773072174,0.5348260773072174,0.5348260773072174,0.0,0.0,0.0,7.81369099729665
2008-09-28,7.589027286737999,7.512385259437842,8.758234022703423,7.589027286737999,7.589027286737999,0.560622894245334,0.560622894245334,0.560622894245334,0.04827707540502057,0.04827707540502057,0.04827707540502057,0.5123458188403135,0.5123458188403135,0.5123458188403135,0.0,0.0,0.0,8.149650180983333
2008-09-29,7.587478235440953,7.836096997391299,9.06417197089705,7.587478235440953,7.587478235440953,0.8437548781792057,0.8437548781792057,0.8437548781792057,0.35229449618999376,0.35229449618999376,0.35229449618999376,0.491460381989212,0.491460381989212,0.491460381989212,0.0,0.0,0.0,8.43123311362016
2008-09-30,7.5859291841439065,7.603719499863791,8.779640545678568,7.5859291841439065,7.5859291841439065,0.5922954309530808,0.5922954309530808,0.5922954309530808,0.11963777333043327,0.11963777333043327,0.11963777333043327,0.4726576576226475,0.4726576576226475,0.4726576576226475,0.0,0.0,0.0,8.178224615096987
2008-10-01,7.584380132846858,7.364142529796078,8.618652333677481,7.584380132846858,7.584380132846858,0.38967141316314596,0.38967141316314596,0.38967141316314596,-0.06667699089670658,-0.06667699089670658,-0.06667699089670658,0.45634840405985255,0.45634840405985255,0.45634840405985255,0.0,0.0,0.0,7.9740515460100045
2008-10-02,7.582831081549812,7.3273939922746525,8.563054803154888,7.582831081549812,7.582831081549812,0.3706114686060017,0.3706114686060017,0.3706114686060017,-0.07224526761416658,-0.07224526761416658,-0.07224526761416658,0.44285673622016825,0.44285673622016825,0.44285673622016825,0.0,0.0,0.0,7.953442550155813
2008-10-03,7.5812820302527655,7.3397763001024305,8.528731116744586,7.5812820302527655,7.5812820302527655,0.3628374014003094,0.3628374014003094,0.3628374014003094,-0.06957566836820922,-0.06957566836820922,-0.06957566836820922,0.43241306976851857,0.43241306976851857,0.43241306976851857,0.0,0.0,0.0,7.944119431653075
2008-10-04,7.579732978955718,7.052024233744199,8.291931821549527,7.579732978955718,7.579732978955718,0.1134382840124232,0.1134382840124232,0.1134382840124232,-0.31171141804561975,-0.31171141804561975,-0.31171141804561975,0.425149702058043,0.425149702058043,0.425149702058043,0.0,0.0,0.0,7.693171262968141
2008-10-05,7.578183927658672,7.437275211727175,8.688620549509814,7.578183927658672,7.578183927658672,0.4693762130721286,0.4693762130721286,0.4693762130721286,0.04827707540559932,0.04827707540559932,0.04827707540559932,0.4210991376665294,0.4210991376665294,0.4210991376665294,0.0,0.0,0.0,8.0475601407308
2008-10-06,7.576634876361625,7.6952024728137385,8.97502509064968,7.576634876361625,7.576634876361625,0.7724896855678265,0.7724896855678265,0.7724896855678265,0.35229449618977404,0.35229449618977404,0.35229449618977404,0.4201951893780525,0.4201951893780525,0.4201951893780525,0.0,0.0,0.0,8.349124561929452
2008-10-07,7.575085825064577,7.496140522933924,8.776180111012367,7.575085825064577,7.575085825064577,0.5419145811165873,0.5419145811165873,0.5419145811165873,0.11963777332978424,0.11963777332978424,0.11963777332978424,0.4222768077868031,0.4222768077868031,0.4222768077868031,0.0,0.0,0.0,8.117000406181164
2008-10-08,7.573536773767531,7.339355666559521,8.567432142622092,7.573536773767531,7.573536773767531,0.3604175255804667,0.3604175255804667,0.3604175255804667,-0.06667699089690486,-0.06667699089690486,-0.06667699089690486,0.42709451647737157,0.42709451647737157,0.42709451647737157,0.0,0.0,0.0,7.933954299347997
2008-10-09,7.571987722470484,7.328212991384347,8.509748435041253,7.571987722470484,7.571987722470484,0.3620739895332969,0.3620739895332969,0.3620739895332969,-0.07224526761436337,-0.07224526761436337,-0.07224526761436337,0.4343192571476603,0.4343192571476603,0.4343192571476603,0.0,0.0,0.0,7.934061712003781
2008-10-10,7.570438671173438,7.337830669631277,8.5882861388475,7.570438671173438,7.570438671173438,0.37397771375810646,0.37397771375810646,0.37397771375810646,-0.0695756683683956,-0.0695756683683956,-0.0695756683683956,0.4435533821265021,0.4435533821265021,0.4435533821265021,0.0,0.0,0.0,7.944416384931545
2008-10-11,7.56888961987639,7.109818720825409,8.322683602891502,7.56888961987639,7.56888961987639,0.14263205436175025,0.14263205436175025,0.14263205436175025,-0.31171141804554325,-0.31171141804554325,-0.31171141804554325,0.4543434724072935,0.4543434724072935,0.4543434724072935,0.0,0.0,0.0,7.71152167423814
2008-10-12,7.5688499269421845,7.48345546526252,8.713325797532573,7.568849926942185,7.568849926942185,0.5144716846348745,0.5144716846348745,0.5144716846348745,0.0482770754058754,0.0482770754058754,0.0482770754058754,0.4661946092289992,0.4661946092289992,0.4661946092289992,0.0,0.0,0.0,8.083321611577059
2008-10-13,7.568810234007979,7.817952613461672,9.021821821079413,7.568810234007979,7.568810234007979,0.8308801840081623,0.8308801840081623,0.8308801840081623,0.3522944961902329,0.3522944961902329,0.3522944961902329,0.47858568781792954,0.47858568781792954,0.47858568781792954,0.0,0.0,0.0,8.399690418016142
2008-10-14,7.568770541073774,7.519718054521492,8.82135474856076,7.568770541073774,7.568770541073774,0.6106231075607534,0.6106231075607534,0.6106231075607534,0.11963777333049624,0.11963777333049624,0.11963777333049624,0.4909853342302571,0.4909853342302571,0.4909853342302571,0.0,0.0,0.0,8.179393648634527
2008-10-15,7.568730848139568,7.429006454505592,8.630892225576927,7.568730848139568,7.568730848139568,0.43619098020372815,0.43619098020372815,0.43619098020372815,-0.06667699089658465,-0.06667699089658465,-0.06667699089658465,0.5028679711003128,0.5028679711003128,0.5028679711003128,0.0,0.0,0.0,8.004921828343296
2008-10-16,7.568691155205364,7.369898298612854,8.627124925389653,7.568691155205364,7.568691155205364,0.44148430826680146,0.44148430826680146,0.44148430826680146,-0.07224526761424521,-0.07224526761424521,-0.07224526761424521,0.5137295758810466,0.5137295758810466,0.5137295758810466,0.0,0.0,0.0,8.010175463472166
2008-10-17,7.568651462271159,7.440110569128435,8.669394159494844,7.568651462271159,7.568651462271159,0.4535270175432007,0.4535270175432007,0.4535270175432007,-0.06957566836851328,-0.06957566836851328,-0.06957566836851328,0.5231026859117139,0.5231026859117139,0.5231026859117139,0.0,0.0,0.0,8.02217847981436
2008-10-18,7.568611769336953,7.204290379776212,8.463921820974168,7.568611769336953,7.568611769336953,0.21885880996802462,0.21885880996802462,0.21885880996802462,-0.3117114180454667,-0.3117114180454667,-0.3117114180454667,0.5305702280134913,0.5305702280134913,0.5305702280134913,0.0,0.0,0.0,7.787470579304977
2008-10-19,7.568572076402748,7.522895746051374,8.78377450975817,7.568572076402748,7.568572076402748,0.5840548610082629,0.5840548610082629,0.5840548610082629,0.048277075406454116,0.048277075406454116,0.048277075406454116,0.5357777856018088,0.5357777856018088,0.5357777856018088,0.0,0.0,0.0,8.15262693741101
2008-10-20,7.5685323834685425,7.873031630411912,9.090801676544228,7.5685323834685425,7.5685323834685425,0.89073845866559,0.89073845866559,0.89073845866559,0.35229449618978015,0.35229449618978015,0.35229449618978015,0.5384439624758095,0.5384439624758095,0.5384439624758095,0.0,0.0,0.0,8.459270842134133
2008-10-21,7.568492690534337,7.64380201811366,8.861550709636798,7.568492690534337,7.568492690534337,0.6580063314707254,0.6580063314707254,0.6580063314707254,0.11963777333015595,0.11963777333015595,0.11963777333015595,0.5383685581405694,0.5383685581405694,0.5383685581405694,0.0,0.0,0.0,8.226499022005063
2008-10-22,7.568452997600132,7.4027571395665435,8.627161199876431,7.568452997600133,7.568452997600133,0.4687613422365886,0.4687613422365886,0.4687613422365886,-0.06667699089678294,-0.06667699089678294,-0.06667699089678294,0.5354383331333716,0.5354383331333716,0.5354383331333716,0.0,0.0,0.0,8.037214339836721
2008-10-23,7.568413304665928,7.390911267840531,8.655114495851905,7.568413304665928,7.568413304665928,0.4573849448819152,0.4573849448819152,0.4573849448819152,-0.07224526761420932,-0.07224526761420932,-0.07224526761420932,0.5296302124961246,0.5296302124961246,0.5296302124961246,0.0,0.0,0.0,8.025798249547844
2008-10-24,7.568373611731722,7.409813329935556,8.669263937702231,7.568373611731722,7.568373611731722,0.45143618090103704,0.45143618090103704,0.45143618090103704,-0.06957566836876837,-0.06957566836876837,-0.06957566836876837,0.5210118492698054,0.5210118492698054,0.5210118492698054,0.0,0.0,0.0,8.01980979263276
2008-10-25,7.568333918797517,7.160501194767372,8.369354201792643,7.568333918797517,7.568333918797517,0.19802812749664586,0.19802812749664586,0.19802812749664586,-0.3117114180456778,-0.3117114180456778,-0.3117114180456778,0.5097395455423237,0.5097395455423237,0.5097395455423237,0.0,0.0,0.0,7.766362046294163
2008-10-26,7.568294225863311,7.465160648771967,8.751414005326465,7.568294225863311,7.568294225863311,0.5443306794033025,0.5443306794033025,0.5443306794033025,0.048277075405477564,0.048277075405477564,0.048277075405477564,0.4960536039978248,0.4960536039978248,0.4960536039978248,0.0,0.0,0.0,8.112624905266614
2008-10-27,7.568254532929106,7.815439100794025,9.010841772324973,7.568254532929107,7.568254532929107,0.8325657521142634,0.8325657521142634,0.8325657521142634,0.3522944961895603,0.3522944961895603,0.3522944961895603,0.48027125592470327,0.48027125592470327,0.48027125592470327,0.0,0.0,0.0,8.40082028504337
2008-10-28,7.5682148399949005,7.494589166431255,8.806175342610679,7.5682148399949005,7.5682148399949005,0.5824151534919834,0.5824151534919834,0.5824151534919834,0.11963777332981558,0.11963777332981558,0.11963777332981558,0.46277738016216774,0.46277738016216774,0.46277738016216774,0.0,0.0,0.0,8.150629993486884
2008-10-29,7.568175147060695,7.359528453365327,8.572580930918699,7.568175147060695,7.568175147060695,0.37733629865388796,0.37733629865388796,0.37733629865388796,-0.06667699089676422,-0.06667699089676422,-0.06667699089676422,0.4440132895506523,0.4440132895506523,0.4440132895506523,0.0,0.0,0.0,7.945511445714583
2008-10-30,7.568135454126491,7.266478129808565,8.542143985611537,7.568135454126491,7.568135454126491,0.3522186477331932,0.3522186477331932,0.3522186477331932,-0.0722452676144742,-0.0722452676144742,-0.0722452676144742,0.4244639153476674,0.4244639153476674,0.4244639153476674,0.0,0.0,0.0,7.920354101859684
2008-10-31,7.568095761192286,7.264605396973611,8.549784042325413,7.568095761192286,7.568095761192286,0.3350680958880539,0.3350680958880539,0.3350680958880539,-0.0695756683684159,-0.0695756683684159,-0.0695756683684159,0.4046437642564698,0.4046437642564698,0.4046437642564698,0.0,0.0,0.0,7.903163857080339
2008-11-01,7.56805606825808,7.019381912494703,8.234568193442117,7.56805606825808,7.56805606825808,0.07337063792617747,0.07337063792617747,0.07337063792617747,-0.31171141804539515,-0.31171141804539515,-0.31171141804539515,0.38508205597157263,0.38508205597157263,0.38508205597157263,0.0,0.0,0.0,7.641426706184258
2008-11-02,7.568016375323875,7.376574944518374,8.613185834751064,7.568016375323875,7.568016375323875,0.4145845459623344,0.4145845459623344,0.4145845459623344,0.04827707540605633,0.04827707540605633,0.04827707540605633,0.3663074705562781,0.3663074705562781,0.3663074705562781,0.0,0.0,0.0,7.98260092128621
2008-11-03,7.567976682389669,7.6589880580340886,8.924630084080242,7.567976682389669,7.567976682389669,0.7011274401642585,0.7011274401642585,0.7011274401642585,0.3522944961900192,0.3522944961900192,0.3522944961900192,0.3488329439742394,0.3488329439742394,0.3488329439742394,0.0,0.0,0.0,8.269104122553928
2008-11-04,7.567936989455464,7.421016655482212,8.67970850754181,7.567936989455464,7.567936989455464,0.45277871982626344,0.45277871982626344,0.45277871982626344,0.11963777332947526,0.11963777332947526,0.11963777332947526,0.33314094649678816,0.33314094649678816,0.33314094649678816,0.0,0.0,0.0,8.020715709281728
2008-11-05,7.5678972965212585,7.199406235052094,8.487531025967899,7.5678972965212585,7.5678972965212585,0.25299267176486745,0.25299267176486745,0.25299267176486745,-0.06667699089687801,-0.06667699089687801,-0.06667699089687801,0.3196696626617454,0.3196696626617454,0.3196696626617454,0.0,0.0,0.0,7.820889968286126
2008-11-06,7.567857603587054,7.2366105884735115,8.4457688856484,7.567857603587054,7.567857603587054,0.23655519587776422,0.23655519587776422,0.23655519587776422,-0.07224526761443834,-0.07224526761443834,-0.07224526761443834,0.3088004634922025,0.3088004634922025,0.3088004634922025,0.0,0.0,0.0,7.804412799464818
2008-11-07,7.567817910652849,7.199194318552915,8.429039351222439,7.567817910652849,7.567817910652849,0.23127135428873194,0.23127135428873194,0.23127135428873194,-0.06957566836853352,-0.06957566836853352,-0.06957566836853352,0.3008470226572655,0.3008470226572655,0.3008470226572655,0.0,0.0,0.0,7.799089264941581
2008-11-08,7.567778217718644,6.8813484270055545,8.175593811145042,7.567778217718644,7.567778217718644,-0.015665038689720117,-0.015665038689720117,-0.015665038689720117,-0.31171141804552477,-0.31171141804552477,-0.31171141804552477,0.29604637935580463,0.29604637935580463,0.29604637935580463,0.0,0.0,0.0,7.5521131790289235
2008-11-09,7.567738524784438,7.293397000719353,8.545955924637816,7.567738524784438,7.567738524784438,0.34282926879362724,0.34282926879362724,0.34282926879362724,0.04827707540633238,0.04827707540633238,0.04827707540633238,0.2945521933872948,0.2945521933872948,0.2945521933872948,0.0,0.0,0.0,7.910567793578066
2008-11-10,7.567698831850233,7.587920543791759,8.837854321459638,7.567698831850233,7.567698831850233,0.6487248700323677,0.6487248700323677,0.6487248700323677,0.35229449618968295,0.35229449618968295,0.35229449618968295,0.29643037384268484,0.29643037384268484,0.29643037384268484,0.0,0.0,0.0,8.2164237018826
2008-11-11,7.567659138916027,7.33850397178284,8.589755982875282,7.567659138916027,7.567659138916027,0.4212949673180697,0.4212949673180697,0.4212949673180697,0.1196377733301873,0.1196377733301873,0.1196377733301873,0.3016571939878824,0.3016571939878824,0.3016571939878824,0.0,0.0,0.0,7.988954106234097
2008-11-12,7.567619445981822,7.143601878972511,8.487479647781187,7.567619445981822,7.567619445981822,0.24344294234388794,0.24344294234388794,0.24344294234388794,-0.06667699089664227,-0.06667699089664227,-0.06667699089664227,0.3101199332405302,0.3101199332405302,0.3101199332405302,0.0,0.0,0.0,7.81106238832571
2008-11-13,7.567579753047618,7.267610664977473,8.433736941856415,7.567579753047618,7.567579753047618,0.24937474712916546,0.24937474712916546,0.24937474712916546,-0.07224526761432015,-0.07224526761432015,-0.07224526761432015,0.3216200147434856,0.3216200147434856,0.3216200147434856,0.0,0.0,0.0,7.8169545001767835
2008-11-14,7.567540060113412,7.2699303652537015,8.493673274027095,7.567540060113412,7.567540060113412,0.26630286764976874,0.26630286764976874,0.26630286764976874,-0.0695756683687886,-0.0695756683687886,-0.0695756683687886,0.3358785360185573,0.3358785360185573,0.3358785360185573,0.0,0.0,0.0,7.833842927763181
2008-11-15,7.567500367179207,7.007733555134943,8.223989125237521,7.567500367179207,7.567500367179207,0.040832604541484775,0.040832604541484775,0.040832604541484775,-0.3117114180454482,-0.3117114180454482,-0.3117114180454482,0.352544022586933,0.352544022586933,0.352544022586933,0.0,0.0,0.0,7.608332971720691
2008-11-16,7.567460674245002,7.354836591039858,8.592837033882425,7.567460674245002,7.567460674245002,0.4194792476084533,0.4194792476084533,0.4194792476084533,0.04827707540470853,0.04827707540470853,0.04827707540470853,0.37120217220374474,0.37120217220374474,0.37120217220374474,0.0,0.0,0.0,7.986939921853455
2008-11-17,7.567420981310796,7.641084570381531,8.922429964646954,7.567420981310796,7.567420981310796,0.7436817984411079,0.7436817984411079,0.7436817984411079,0.3522944961898024,0.3522944961898024,0.3522944961898024,0.39138730225130536,0.39138730225130536,0.39138730225130536,0.0,0.0,0.0,8.311102779751904
2008-11-18,7.567381288376591,7.500321343355362,8.730165710262932,7.567381288376591,7.567381288376591,0.5322329397382775,0.5322329397382775,0.5322329397382775,0.11963777332953822,0.11963777332953822,0.11963777332953822,0.41259516640873933,0.41259516640873933,0.41259516640873933,0.0,0.0,0.0,8.099614228114868
2008-11-19,7.567341595442385,7.313502598209994,8.562759213859449,7.567341595442385,7.567341595442385,0.3676197793723642,0.3676197793723642,0.3676197793723642,-0.06667699089684061,-0.06667699089684061,-0.06667699089684061,0.4342967702692047,0.4342967702692047,0.4342967702692047,0.0,0.0,0.0,7.934961374814749
2008-11-20,7.567301902508182,7.345855633758951,8.57078225163782,7.567301902508182,7.567301902508182,0.38370752247328754,0.38370752247328754,0.38370752247328754,-0.07224526761436657,-0.07224526761436657,-0.07224526761436657,0.4559527900876541,0.4559527900876541,0.4559527900876541,0.0,0.0,0.0,7.95100942498147
2008-11-21,7.567262209573976,7.370002105775696,8.619059847535812,7.567262209573976,7.567262209573976,0.40745251661912346,0.40745251661912346,0.40745251661912346,-0.06957566836843614,-0.06957566836843614,-0.06957566836843614,0.4770281849875596,0.4770281849875596,0.4770281849875596,0.0,0.0,0.0,7.9747147261931
2008-11-22,7.56722251663977,7.15295395733849,8.36975845303938,7.56722251663977,7.56722251663977,0.18529517299668782,0.18529517299668782,0.18529517299668782,-0.3117114180456593,-0.3117114180456593,-0.3117114180456593,0.4970065910423472,0.4970065910423472,0.4970065910423472,0.0,0.0,0.0,7.752517689636458
2008-11-23,7.567182823705565,7.509108202364213,8.789364403609088,7.567182823705565,7.567182823705565,0.5636811710617875,0.5636811710617875,0.5636811710617875,0.04827707540498462,0.04827707540498462,0.04827707540498462,0.5154040956568028,0.5154040956568028,0.5154040956568028,0.0,0.0,0.0,8.130863994767353
2008-11-24,7.56714313077136,7.82744829156811,9.053903661927206,7.56714313077136,7.56714313077136,0.8840765083991954,0.8840765083991954,0.8840765083991954,0.3522944961895827,0.3522944961895827,0.3522944961895827,0.5317820122096127,0.5317820122096127,0.5317820122096127,0.0,0.0,0.0,8.451219639170555
2008-11-25,7.5671034378371544,7.5715740969851595,8.880992745858913,7.5671034378371544,7.5671034378371544,0.6653960806018188,0.6653960806018188,0.6653960806018188,0.11963777332950663,0.11963777332950663,0.11963777332950663,0.545758307272312,0.545758307272312,0.545758307272312,0.0,0.0,0.0,8.232499518438972
2008-11-26,7.567063744902948,7.465575660957063,8.629832076257824,7.567063744902948,7.567063744902948,0.49034038395734947,0.49034038395734947,0.49034038395734947,-0.06667699089682194,-0.06667699089682194,-0.06667699089682194,0.5570173748541714,0.5570173748541714,0.5570173748541714,0.0,0.0,0.0,8.057404128860298
2008-11-27,7.567024051968745,7.463358909105138,8.684902758799367,7.567024051968745,7.567024051968745,0.4930726351074986,0.4930726351074986,0.4930726351074986,-0.0722452676143988,-0.0722452676143988,-0.0722452676143988,0.5653179027218975,0.5653179027218975,0.5653179027218975,0.0,0.0,0.0,8.060096687076243
2008-11-28,7.56698435903454,7.414510960115377,8.65767161673137,7.56698435903454,7.56698435903454,0.5009229649896879,0.5009229649896879,0.5009229649896879,-0.06957566836862254,-0.06957566836862254,-0.06957566836862254,0.5704986333583105,0.5704986333583105,0.5704986333583105,0.0,0.0,0.0,8.067907324024228
2008-11-29,7.5669446661003334,7.221998987700124,8.427229823181584,7.5669446661003334,7.5669446661003334,0.2607704667523496,0.2607704667523496,0.2607704667523496,-0.3117114180453767,-0.3117114180453767,-0.3117114180453767,0.5724818847977262,0.5724818847977262,0.5724818847977262,0.0,0.0,0.0,7.827715132852683
2008-11-30,7.566904973166128,7.548544608468083,8.786086318046282,7.566904973166128,7.566904973166128,0.619551837930699,0.619551837930699,0.619551837930699,0.04827707540556336,0.04827707540556336,0.04827707540556336,0.5712747625251356,0.5712747625251356,0.5712747625251356,0.0,0.0,0.0,8.186456811096827
2008-12-01,7.566865280231923,7.909981150030298,9.091131060680905,7.566865280231923,7.566865280231923,0.9192625570627764,0.9192625570627764,0.9192625570627764,0.3522944961900416,0.3522944961900416,0.3522944961900416,0.5669680608727348,0.5669680608727348,0.5669680608727348,0.0,0.0,0.0,8.486127837294699
2008-12-02,7.566825587297718,7.596584078726114,8.885372799657441,7.566825587297718,7.566825587297718,0.6793706922228718,0.6793706922228718,0.6793706922228718,0.1196377733302187,0.1196377733302187,0.1196377733302187,0.5597329188926531,0.5597329188926531,0.5597329188926531,0.0,0.0,0.0,8.24619627952059
2008-12-03,7.5667858943635125,7.447719638114232,8.626450889353652,7.5667858943635125,7.5667858943635125,0.4831383686688929,0.4831383686688929,0.4831383686688929,-0.06667699089663409,-0.06667699089663409,-0.06667699089663409,0.5498153595655271,0.5498153595655271,0.5498153595655271,0.0,0.0,0.0,8.049924263032405
2008-12-04,7.566746201429308,7.444285434360834,8.634219041375403,7.566746201429308,7.566746201429308,0.46528363293567954,0.46528363293567954,0.46528363293567954,-0.07224526761436291,-0.07224526761436291,-0.07224526761436291,0.5375289005500424,0.5375289005500424,0.5375289005500424,0.0,0.0,0.0,8.032029834364987
2008-12-05,7.566706508495103,7.439732827355468,8.66674117448515,7.566706508495103,7.566706508495103,0.45366980939127993,0.45366980939127993,0.45366980939127993,-0.06957566836880891,-0.06957566836880891,-0.06957566836880891,0.5232454777600889,0.5232454777600889,0.5232454777600889,0.0,0.0,0.0,8.020376317886383
2008-12-06,7.566666815560898,7.135335208213488,8.358244655213964,7.566666815560898,7.566666815560898,0.19567355031813802,0.19567355031813802,0.19567355031813802,-0.3117114180455063,-0.3117114180455063,-0.3117114180455063,0.5073849683636443,0.5073849683636443,0.5073849683636443,0.0,0.0,0.0,7.7623403658790355
2008-12-07,7.5666271226266915,7.525764955485481,8.740193337962506,7.5666271226266915,7.5666271226266915,0.5386807114347103,0.5386807114347103,0.5386807114347103,0.04827707540458682,0.04827707540458682,0.04827707540458682,0.49040363603012355,0.49040363603012355,0.49040363603012355,0.0,0.0,0.0,8.105307834061401
2008-12-08,7.566587429692486,7.777091124863868,8.978447486792343,7.566587429692486,7.566587429692486,0.8250763436274481,0.8250763436274481,0.8250763436274481,0.3522944961897053,0.3522944961897053,0.3522944961897053,0.47278184743774265,0.47278184743774265,0.47278184743774265,0.0,0.0,0.0,8.391663773319934
2008-12-09,7.566547736758281,7.570126297741742,8.770678227130492,7.566547736758281,7.566547736758281,0.5746491978032557,0.5746491978032557,0.5746491978032557,0.11963777332987836,0.11963777332987836,0.11963777332987836,0.4550114244733774,0.4550114244733774,0.4550114244733774,0.0,0.0,0.0,8.141196934561536
2008-12-10,7.566508043824076,7.368589773069952,8.555928655719061,7.566508043824076,7.566508043824076,0.3709060099817748,0.3709060099817748,0.3709060099817748,-0.06667699089661544,-0.06667699089661544,-0.06667699089661544,0.4375830008783902,0.4375830008783902,0.4375830008783902,0.0,0.0,0.0,7.937414053805851
2008-12-11,7.566468350889871,7.329529581634858,8.527351700605687,7.566468350889871,7.566468350889871,0.3487284776575923,0.3487284776575923,0.3487284776575923,-0.07224526761424474,-0.07224526761424474,-0.07224526761424474,0.42097374527183706,0.42097374527183706,0.42097374527183706,0.0,0.0,0.0,7.915196828547463
2008-12-12,7.566428657955666,7.275282215326064,8.484092648525253,7.566428657955666,7.566428657955666,0.33606012647591943,0.33606012647591943,0.33606012647591943,-0.06957566836899527,-0.06957566836899527,-0.06957566836899527,0.40563579484491463,0.40563579484491463,0.40563579484491463,0.0,0.0,0.0,7.902488784431585
